time,L_X,L_Y,L_P,L_V,R_X,R_Y,R_P,R_V,Event
557299778.509,633.1389427185059,351.3377523422241,2.0431671142578125,True,666.859302520752,415.7677388191223,2.2423095703125,True,
557299795.171,607.9790496826172,385.9590411186218,2.123565673828125,True,664.5150947570801,414.7214198112488,2.247222900390625,True,
557299811.825,,,,False,653.6673545837402,402.38059759140015,2.2522735595703125,True,
557299828.495,628.2558059692383,384.6681046485901,2.21978759765625,True,646.6758155822754,411.8708539009094,2.26318359375,True,
557299845.155,594.1139602661133,401.4974641799927,2.1062469482421875,True,672.5341415405273,403.0578660964966,2.2059326171875,True,
557419204.341,,,,False,,,,False,Fixation
557419221.007,,,,False,,,,False,
557419237.674,,,,False,,,,False,
557419254.343,,,,False,,,,False,
557419271.015,,,,False,,,,False,
557419287.682,,,,False,,,,False,
557419304.348,,,,False,,,,False,
557419321.029,,,,False,,,,False,
557419337.697,,,,False,,,,False,
557419354.369,,,,False,,,,False,
557419371.037,,,,False,,,,False,
557419387.703,,,,False,,,,False,
557419404.37,,,,False,,,,False,
557419421.038,,,,False,,,,False,
557419437.705,,,,False,,,,False,
557419454.372,,,,False,,,,False,
557419471.04,,,,False,,,,False,
557419487.707,,,,False,,,,False,
557419504.375,,,,False,,,,False,
557419521.042,,,,False,,,,False,
557419537.71,,,,False,,,,False,
557419554.377,,,,False,,,,False,
557419571.045,,,,False,,,,False,
557419587.712,,,,False,,,,False,Circle
557419604.379,,,,False,,,,False,
557419621.047,,,,False,,,,False,
557419637.714,,,,False,,,,False,
557419654.382,,,,False,,,,False,
557419671.049,,,,False,,,,False,
557419687.717,,,,False,,,,False,
557419704.384,,,,False,,,,False,
557419721.051,,,,False,,,,False,
557419737.719,,,,False,,,,False,
557419754.386,,,,False,,,,False,
557419771.054,,,,False,,,,False,
557419787.721,,,,False,,,,False,
557419804.389,,,,False,,,,False,
557419821.056,,,,False,,,,False,
557419837.724,,,,False,,,,False,
557419854.391,,,,False,,,,False,
557419871.058,,,,False,,,,False,
557419887.726,,,,False,,,,False,
557419904.393,,,,False,,,,False,
557419921.061,,,,False,,,,False,
557419937.728,,,,False,,,,False,
557419954.396,,,,False,,,,False,
557419971.063,,,,False,,,,False,
557419987.731,,,,False,,,,False,
557419995.286,957.4999237060547,377.5111770629883,2.2429351806640625,True,976.3518905639648,402.6957035064697,2.6188812255859375,True,
557420012.524,,,,False,,,,False,
557420029.191,,,,False,,,,False,
557420045.858,,,,False,,,,False,
557420062.525,,,,False,,,,False,
557420079.192,,,,False,,,,False,
557420095.859,,,,False,,,,False,
557420112.526,,,,False,,,,False,
557420129.193,,,,False,,,,False,
557420145.859,,,,False,,,,False,
557420157.733,,,,False,,,,False,
557420176.113,,,,False,,,,False,
557420192.782,,,,False,,,,False,
557420209.451,,,,False,,,,False,
557420226.12,,,,False,,,,False,
557420242.789,,,,False,,,,False,
557420259.457,,,,False,,,,False,
557420276.124,,,,False,,,,False,
557420292.791,,,,False,,,,False,
557420297.171,,,,False,,,,False,
557420314.872,,,,False,994.5386123657227,427.95387268066406,2.56231689453125,True,
557420332.294,,,,False,976.1074447631836,387.05157995224,2.6527099609375,True,
557420349.968,962.3283004760742,444.03695583343506,2.163665771484375,True,981.240348815918,378.6334562301636,2.6594390869140625,True,
557420366.832,,,,False,,,,False,
557420384.296,946.5097045898438,415.7177209854126,2.2752685546875,True,966.0301208496094,399.75398540496826,2.65087890625,True,
557420402.061,947.7325057983398,428.1904435157776,2.2090606689453125,True,990.410270690918,434.9656391143799,2.5361480712890625,True,
557420419.859,953.8573837280273,405.49039363861084,2.146087646484375,True,956.2260818481445,335.50469398498535,2.787353515625,True,
557420437.427,928.4272384643555,405.01461267471313,2.2098541259765625,True,,,,False,
557420454.669,933.3663940429688,424.5097231864929,2.1710052490234375,True,,,,False,
557420472.378,945.4751014709473,425.12622356414795,2.233428955078125,True,964.2727661132812,378.52357149124146,2.645843505859375,True,
557420489.412,948.1772804260254,377.78791666030884,2.2797088623046875,True,962.1744918823242,398.1523847579956,2.6739654541015625,True,
557420506.263,963.555908203125,425.14605045318604,2.2217864990234375,True,987.7878570556641,422.3557376861572,2.6293792724609375,True,
557420522.895,957.9188346862793,411.91932678222656,2.24090576171875,True,971.1633682250977,410.2518081665039,2.644317626953125,True,
557420539.549,942.780704498291,410.5250072479248,2.233184814453125,True,965.441780090332,419.6983551979065,2.7284698486328125,True,
557420556.232,,,,False,969.9201965332031,422.156503200531,2.6838836669921875,True,
557420572.889,,,,False,985.2710723876953,420.93940258026123,2.621856689453125,True,
557420589.536,953.5073661804199,430.6921720504761,2.2815704345703125,True,975.6218719482422,439.01296377182007,2.64593505859375,True,
557420606.194,959.0206146240234,399.0545725822449,2.2348785400390625,True,980.8823776245117,420.95008850097656,2.669647216796875,True,
557420622.852,,,,False,976.7061996459961,409.59101915359497,2.6963348388671875,True,
557420639.509,,,,False,968.5000991821289,407.6795268058777,2.6961212158203125,True,
557420656.159,954.0585136413574,413.67722511291504,2.2505950927734375,True,979.3444061279297,436.3775968551636,2.7024688720703125,True,
557420672.857,,,,False,970.1836395263672,430.33026695251465,2.711212158203125,True,
557420689.521,964.830322265625,440.5885577201843,2.2663116455078125,True,988.2551193237305,414.5454239845276,2.638641357421875,True,
557420706.173,,,,False,994.2282485961914,435.39442777633667,2.641815185546875,True,
557420722.818,,,,False,980.6668853759766,453.65814685821533,2.7435302734375,True,
557420740.094,,,,False,972.5335693359375,434.5889925956726,2.680877685546875,True,
557420756.77,,,,False,980.240364074707,417.0094299316406,2.6428070068359375,True,
557420773.445,,,,False,983.9249038696289,450.49556493759155,2.747589111328125,True,
557420790.276,,,,False,975.7811737060547,416.3185143470764,2.6806182861328125,True,
557420806.949,,,,False,980.4759979248047,445.6125497817993,2.7060546875,True,
557420823.623,953.3096122741699,405.08246183395386,2.256561279296875,True,1001.1343002319336,424.90143299102783,2.575531005859375,True,
557420840.355,961.3023376464844,424.06902551651,2.2769927978515625,True,985.0752639770508,418.0818200111389,2.668426513671875,True,
557420857.143,946.6821098327637,403.89960765838623,2.3316192626953125,True,1002.2307586669922,419.39470767974854,2.6346588134765625,True,
557420873.776,979.9975204467773,384.48612213134766,2.2957305908203125,True,992.3348236083984,402.955641746521,2.6361083984375,True,
557420890.666,960.0121307373047,391.23196363449097,2.34722900390625,True,996.749153137207,425.2543902397156,2.6083831787109375,True,
557420907.341,954.5268058776855,421.5134811401367,2.2551422119140625,True,1004.3449401855469,416.48247241973877,2.6463775634765625,True,
557420924.284,961.6078948974609,399.17630195617676,2.4102020263671875,True,989.0123748779297,434.4682288169861,2.631805419921875,True,
557420941.163,962.2513961791992,397.82137870788574,2.2088775634765625,True,998.854866027832,419.83154296875,2.6082000732421875,True,
557420957.98,961.9453811645508,412.992103099823,2.263580322265625,True,995.969352722168,456.0376310348511,2.7535552978515625,True,
557420974.919,,,,False,991.8738555908203,413.43106269836426,2.590240478515625,True,
557420991.577,962.3028945922852,419.91007804870605,2.2308502197265625,True,997.3088836669922,421.7455458641052,2.6201171875,True,
557421008.251,932.3333358764648,389.9392890930176,2.23834228515625,True,1011.3636016845703,425.34876108169556,2.65191650390625,True,
557421024.916,958.4551048278809,417.5543475151062,2.176177978515625,True,996.3111877441406,429.5109272003174,2.6268157958984375,True,
557421041.597,941.8192291259766,376.4400100708008,2.2918243408203125,True,999.5750427246094,427.8255772590637,2.6400909423828125,True,
557421058.264,970.1862716674805,386.6927647590637,2.2476348876953125,True,1004.1244125366211,454.68618392944336,2.5919189453125,True,
557421074.933,949.3832015991211,383.2323932647705,2.2307281494140625,True,991.8296813964844,431.0120415687561,2.63397216796875,True,
557421091.595,957.8190422058105,402.0081353187561,2.2713470458984375,True,983.0463409423828,428.47793340682983,2.6312408447265625,True,
557421108.269,986.6262817382812,425.08528232574463,2.100830078125,True,1020.8145904541016,454.8918557167053,2.499725341796875,True,
557421124.941,954.2167854309082,413.2447671890259,2.2193450927734375,True,975.2081680297852,407.1476125717163,2.6337432861328125,True,
557421141.616,,,,False,975.1525497436523,425.8734655380249,2.666595458984375,True,
557421158.283,948.9165687561035,427.1038269996643,2.2606353759765625,True,985.6571960449219,430.838041305542,2.6342010498046875,True,
557421174.96,950.4238128662109,428.2861018180847,2.4326019287109375,True,972.5923919677734,433.68287801742554,2.6333160400390625,True,
557421191.631,940.8575820922852,424.0163040161133,2.3373260498046875,True,983.3810806274414,437.5191879272461,2.673736572265625,True,
557421208.297,942.9445838928223,410.0024914741516,2.34014892578125,True,981.8899154663086,444.80891704559326,2.6060943603515625,True,
557421224.975,956.9828796386719,421.7723250389099,2.374969482421875,True,975.2373504638672,433.1058382987976,2.6749420166015625,True,
557421241.455,,,,False,959.8968887329102,462.991783618927,2.71630859375,True,
557421258.19,,,,False,976.9013214111328,461.06696605682373,2.704010009765625,True,
557421274.823,938.0124092102051,421.4356541633606,2.231597900390625,True,999.3204116821289,450.7706308364868,2.5478515625,True,
557421291.483,933.3344078063965,394.90573167800903,2.3173675537109375,True,992.0482635498047,442.34471797943115,2.61090087890625,True,
557421308.153,948.0164909362793,389.16649103164673,2.256439208984375,True,977.6786041259766,430.1357316970825,2.602081298828125,True,
557421324.81,,,,False,985.8199310302734,463.61478567123413,2.5920257568359375,True,
557421341.477,,,,False,987.4079132080078,457.3913311958313,2.4521484375,True,
557421358.155,954.7935676574707,425.28599739074707,2.2197418212890625,True,984.4742202758789,444.9833679199219,2.649871826171875,True,
557421374.811,966.507682800293,438.3226275444031,2.2270050048828125,True,984.2263412475586,444.46259021759033,2.6722412109375,True,
557421391.474,952.4879837036133,403.5919690132141,2.210357666015625,True,960.2495956420898,359.4258999824524,2.8018341064453125,True,
557421408.136,960.2865600585938,402.5952172279358,2.275665283203125,True,984.9290084838867,433.92446994781494,2.605255126953125,True,
557421424.8,968.2381439208984,407.637619972229,2.1567230224609375,True,973.0450057983398,398.1315279006958,2.6369781494140625,True,
557421441.499,961.2256622314453,426.11769676208496,2.1590118408203125,True,990.37353515625,437.20614194869995,2.5772247314453125,True,
557421458.137,941.3735389709473,446.70032501220703,2.247467041015625,True,970.8755493164062,414.6260190010071,2.6517791748046875,True,
557421474.848,925.1457023620605,376.36598110198975,2.290191650390625,True,978.6553573608398,439.9800395965576,2.6015167236328125,True,
557421491.466,951.6897010803223,406.95191860198975,2.145355224609375,True,983.7483215332031,405.6334948539734,2.6747894287109375,True,
557421508.129,951.0621643066406,402.30708360671997,2.246978759765625,True,974.8702239990234,434.60328340530396,2.64215087890625,True,
557421524.792,923.8486289978027,396.1444616317749,2.3615570068359375,True,986.2948608398438,404.2158079147339,2.64788818359375,True,
557421541.457,933.3828163146973,405.6067156791687,2.3462371826171875,True,1008.5246658325195,446.1593985557556,2.5811920166015625,True,
557421558.125,928.3128547668457,437.7846622467041,2.3702545166015625,True,974.381217956543,446.8388557434082,2.591949462890625,True,
557421574.787,908.653564453125,430.2148461341858,2.5017852783203125,True,989.7745513916016,442.44346618652344,2.5885162353515625,True,
557421591.449,933.5535621643066,516.799578666687,2.41168212890625,True,968.8484573364258,371.0052537918091,2.7613677978515625,True,
557421608.113,927.6512145996094,423.3206248283386,2.386932373046875,True,988.4191131591797,416.391384601593,2.507171630859375,True,
557421624.777,904.2164039611816,548.722962141037,2.425689697265625,True,980.0289916992188,451.4527916908264,2.6855621337890625,True,
557421641.464,,,,False,965.5585098266602,422.0500946044922,2.6722412109375,True,
557421658.105,,,,False,987.6253509521484,446.74654483795166,2.624267578125,True,
557421674.776,,,,False,966.5492248535156,403.14650774002075,2.747650146484375,True,
557421691.426,936.9124031066895,466.165566444397,2.403594970703125,True,958.9727783203125,427.7410554885864,2.681732177734375,True,
557421708.094,932.8422546386719,419.7039556503296,2.3795928955078125,True,979.5697402954102,423.0128574371338,2.6800537109375,True,
557421724.764,965.4384613037109,412.73699283599854,2.4326324462890625,True,972.161865234375,434.76325035095215,2.6659698486328125,True,
557421741.422,928.8121604919434,385.614709854126,2.35870361328125,True,975.5070877075195,428.4490942955017,2.6795654296875,True,
557421758.128,898.8698387145996,421.64029598236084,2.3132476806640625,True,996.0421371459961,421.15949392318726,2.64935302734375,True,
557421774.792,,,,False,975.263557434082,448.9163017272949,2.6695556640625,True,
557421791.465,917.3173141479492,432.28089809417725,2.279632568359375,True,952.7170372009277,535.2502369880676,2.911651611328125,True,
557421808.131,966.8787002563477,461.0316252708435,2.2458648681640625,True,967.0928192138672,439.4839811325073,2.720703125,True,
557421824.795,921.954517364502,403.9698386192322,2.4204559326171875,True,959.3326950073242,474.80326652526855,2.7563018798828125,True,
557421841.445,,,,False,943.7094497680664,506.3417315483093,2.884979248046875,True,
557421858.131,796.5140533447266,613.3105981349945,3.072052001953125,True,936.4094924926758,469.0113687515259,2.8645172119140625,True,
557421874.806,,,,False,950.8942222595215,504.65445041656494,2.843597412109375,True,
557421891.464,939.2239952087402,437.8856635093689,2.4276885986328125,True,964.0238571166992,597.1661031246185,2.752166748046875,True,
557421908.141,932.856502532959,428.5379934310913,2.5237884521484375,True,952.4622344970703,586.7440152168274,2.9986724853515625,True,
557421924.801,899.3653106689453,429.88654375076294,2.35791015625,True,941.4894676208496,486.7425298690796,2.8968963623046875,True,
557421941.47,927.4338912963867,429.0783405303955,2.448760986328125,True,984.2033386230469,416.08168601989746,2.616302490234375,True,
557421958.142,927.0093154907227,459.0502882003784,2.3075103759765625,True,978.9854049682617,406.5666460990906,2.659149169921875,True,
557421974.813,950.3963470458984,405.6782341003418,2.2912750244140625,True,958.6822128295898,548.3694577217102,2.7635955810546875,True,
557421991.477,990.3847503662109,499.2277407646179,1.9211578369140625,True,988.458366394043,428.8130593299866,2.57098388671875,True,
557422008.152,936.7963027954102,433.57659816741943,2.444793701171875,True,977.1017074584961,398.1225800514221,2.5386199951171875,True,
557422024.817,920.6100082397461,411.2598252296448,2.3493499755859375,True,978.2369613647461,392.55354166030884,2.6173248291015625,True,
557422041.471,945.1997566223145,428.2281017303467,2.2156982421875,True,977.6745986938477,401.0863137245178,2.5095062255859375,True,
557422058.151,937.8050422668457,463.0661344528198,2.3906707763671875,True,1000.4181289672852,422.87291049957275,2.588958740234375,True,
557422074.819,951.1992073059082,502.9855155944824,2.444915771484375,True,990.3117370605469,410.4352068901062,2.5582733154296875,True,
557422091.489,,,,False,981.0971832275391,398.4030532836914,2.582672119140625,True,
557422108.154,910.3170204162598,408.54032278060913,2.28680419921875,True,976.6497802734375,423.9348077774048,2.6173248291015625,True,
557422124.821,,,,False,991.6929244995117,426.816143989563,2.4242401123046875,True,
557422141.499,,,,False,1013.7579345703125,453.2159686088562,2.4341888427734375,True,
557422158.158,,,,False,989.2303848266602,394.1731667518616,2.5482330322265625,True,
557422174.825,919.6188354492188,419.95649099349976,2.343414306640625,True,1003.9685440063477,408.0251455307007,2.507659912109375,True,
557422191.5,,,,False,973.5849380493164,418.14329624176025,2.54046630859375,True,
557422208.159,,,,False,1012.5347900390625,422.6859712600708,2.5169830322265625,True,
557422224.838,,,,False,1021.4540863037109,430.53555250167847,2.4725189208984375,True,
557422241.642,,,,False,975.8584213256836,395.98108291625977,2.53851318359375,True,
557422258.17,951.8282318115234,393.6296010017395,2.266754150390625,True,978.2971572875977,411.50811195373535,2.5691375732421875,True,
557422274.841,939.7611236572266,435.90928316116333,2.2392120361328125,True,995.0775146484375,427.2926330566406,2.581756591796875,True,
557422291.503,953.0039405822754,536.707513332367,2.41839599609375,True,1017.2558212280273,416.1020278930664,2.4503021240234375,True,
557422308.17,958.7683296203613,416.76674365997314,2.3140411376953125,True,1002.9343414306641,394.99141216278076,2.5680084228515625,True,
557422324.841,946.9361686706543,409.60402250289917,2.2834014892578125,True,982.4002075195312,419.321129322052,2.5542755126953125,True,
557422341.509,945.911693572998,435.6811451911926,2.231597900390625,True,1000.3361892700195,422.1347451210022,2.508636474609375,True,
557422358.165,956.810359954834,407.96308994293213,2.284423828125,True,979.8489761352539,449.29816246032715,2.5418548583984375,True,
557422374.829,958.6627578735352,438.03224086761475,2.20428466796875,True,981.3167953491211,427.7682852745056,2.531005859375,True,
557422391.496,942.5066757202148,431.1293292045593,2.1587982177734375,True,984.6378707885742,446.55426263809204,2.5469512939453125,True,
557422408.159,927.1264457702637,406.68206691741943,2.281951904296875,True,988.1039428710938,433.50520849227905,2.4618072509765625,True,
557422424.812,939.9151611328125,420.0683069229126,2.132354736328125,True,992.5293731689453,417.75840997695923,2.5428924560546875,True,
557422441.479,957.3347282409668,444.43639039993286,2.109161376953125,True,979.8931503295898,432.63816833496094,2.5232086181640625,True,
557422458.15,971.3239288330078,409.8330616950989,2.2086181640625,True,978.8584899902344,452.14596033096313,2.497314453125,True,
557422474.808,943.3675003051758,364.0251588821411,2.2753143310546875,True,989.6333312988281,587.4874913692474,2.7493743896484375,True,
557422491.475,938.162956237793,418.50642442703247,2.20843505859375,True,974.2619705200195,433.426673412323,2.420440673828125,True,
557422508.14,940.5968856811523,418.319034576416,2.1961212158203125,True,1004.9796295166016,427.0265793800354,2.42620849609375,True,
557422524.798,947.0792198181152,432.42193937301636,2.269287109375,True,982.8876113891602,432.69436597824097,2.5258941650390625,True,
557422541.465,943.1157302856445,433.16576957702637,2.1992950439453125,True,1003.4997940063477,441.5460419654846,2.3521881103515625,True,
557422558.13,945.0042915344238,427.6337456703186,2.1243896484375,True,1001.3059616088867,433.3046221733093,2.329864501953125,True,
557422574.792,942.015495300293,431.223828792572,2.23590087890625,True,978.4993743896484,410.7324814796448,2.4304046630859375,True,
557422591.449,964.1094589233398,464.85177755355835,2.3430633544921875,True,976.6888046264648,439.5975351333618,2.3787994384765625,True,
557422608.114,945.4868316650391,418.5568928718567,2.3321685791015625,True,978.1108474731445,409.165256023407,2.494903564453125,True,
557422624.78,,,,False,980.3074264526367,416.96739435195923,2.4253997802734375,True,
557422641.441,,,,False,975.8187103271484,388.8291120529175,2.492156982421875,True,
557422658.111,946.2124443054199,426.9777202606201,2.230438232421875,True,986.4804840087891,414.76545095443726,2.48016357421875,True,
557422674.774,923.313045501709,399.9329423904419,2.2153472900390625,True,989.5447540283203,441.59258365631104,2.3647308349609375,True,
557422691.427,930.8512687683105,419.22714471817017,2.220550537109375,True,978.0263900756836,408.0411744117737,2.440765380859375,True,
557422708.11,939.8352241516113,436.168577671051,2.164825439453125,True,990.0678634643555,422.0864009857178,2.4412689208984375,True,
557422724.76,938.5740852355957,415.71308612823486,2.1974639892578125,True,976.7413330078125,410.3959393501282,2.5101470947265625,True,
557422741.432,925.5525970458984,434.1589164733887,2.20233154296875,True,989.3807601928711,437.2822952270508,2.4193115234375,True,
557422758.241,944.8234176635742,452.7343940734863,2.207244873046875,True,1005.5667114257812,421.82781457901,2.4493255615234375,True,
557422774.904,909.0253829956055,422.899432182312,2.1807403564453125,True,990.9782409667969,443.28282594680786,2.4670562744140625,True,
557422791.571,930.3104209899902,395.857036113739,2.2740020751953125,True,1009.0922927856445,434.9695014953613,2.38873291015625,True,
557422808.247,943.630313873291,410.48123359680176,2.1992950439453125,True,977.3089599609375,410.8393406867981,2.4538726806640625,True,
557422824.916,940.2149391174316,413.091881275177,2.2308197021484375,True,973.1405639648438,494.8833990097046,2.6048736572265625,True,
557422841.706,939.1632270812988,429.8878312110901,2.1765289306640625,True,1000.6063842773438,424.42700386047363,2.4927978515625,True,
557422858.26,928.9463424682617,410.0988578796387,2.2967681884765625,True,984.9771881103516,407.5146675109863,2.5874481201171875,True,
557422874.934,912.615966796875,394.3046808242798,2.31231689453125,True,981.2382888793945,420.8919596672058,2.5743408203125,True,
557422891.599,914.1822052001953,420.0251770019531,2.2090606689453125,True,956.8824577331543,392.47082233428955,2.5999908447265625,True,
557422908.268,924.8551940917969,418.0594825744629,2.2939605712890625,True,960.5157852172852,379.7874712944031,2.617828369140625,True,
557422924.939,934.0415954589844,392.726833820343,2.2829132080078125,True,971.0305023193359,406.52815103530884,2.527923583984375,True,
557422941.612,928.0676651000977,399.8206114768982,2.2574005126953125,True,997.8650665283203,408.8307738304138,2.4780120849609375,True,
557422958.288,,,,False,961.0931396484375,405.00354051589966,2.6155853271484375,True,
557422974.958,938.2264137268066,432.12151050567627,2.1382598876953125,True,981.353759765625,399.1389012336731,2.564788818359375,True,
557422991.624,935.3526878356934,438.49154233932495,2.157501220703125,True,987.0066833496094,428.8153123855591,2.43988037109375,True,
557423008.294,952.1490669250488,404.5154643058777,2.272064208984375,True,986.6432189941406,431.34188890457153,2.4795989990234375,True,
557423024.968,,,,False,986.1852264404297,407.1741986274719,2.4527740478515625,True,
557423041.698,934.954776763916,389.6962809562683,2.2224273681640625,True,995.9111022949219,425.88247776031494,2.486175537109375,True,
557423058.311,936.4335823059082,415.18213748931885,2.2647705078125,True,991.351203918457,409.2533826828003,2.48480224609375,True,
557423074.979,941.3060760498047,436.3329863548279,2.1636962890625,True,991.1981964111328,422.950222492218,2.45147705078125,True,
557423091.651,936.4995002746582,430.28655767440796,2.1825714111328125,True,994.3392562866211,453.3260464668274,2.5836029052734375,True,
557423108.32,925.9561729431152,413.12838077545166,2.2767181396484375,True,987.7963256835938,420.85288524627686,2.443328857421875,True,
557423124.986,914.3565559387207,425.59125423431396,2.23748779296875,True,993.6777877807617,431.2676668167114,2.484466552734375,True,
557423141.663,936.9960594177246,461.78511142730713,2.1743011474609375,True,998.8092041015625,422.1389937400818,2.422760009765625,True,
557423158.38,931.3217926025391,443.5862159729004,2.2241973876953125,True,990.6427001953125,427.80510663986206,2.430419921875,True,
557423174.997,940.8964347839355,428.44568252563477,2.1516265869140625,True,978.2330703735352,404.36296463012695,2.47503662109375,True,
557423191.679,944.8197555541992,418.78844261169434,2.2550201416015625,True,985.4633331298828,421.45580291748047,2.4507904052734375,True,
557423208.333,922.5683784484863,450.81717252731323,2.1248931884765625,True,989.9511337280273,437.7571105957031,2.563079833984375,True,
557423225.007,948.7162399291992,422.69601345062256,2.2349700927734375,True,1007.6033020019531,450.21528482437134,2.5972900390625,True,
557423241.739,926.0930442810059,436.71961069107056,2.2172088623046875,True,1015.444221496582,434.4228458404541,2.3185272216796875,True,
557423258.345,938.6643218994141,418.957679271698,2.2194976806640625,True,987.5753402709961,399.2394518852234,2.46197509765625,True,
557423274.868,932.5951766967773,412.53544092178345,2.308624267578125,True,1004.7553253173828,417.3174548149109,2.4537353515625,True,
557423291.527,916.1307334899902,425.1875710487366,2.2379302978515625,True,1011.8453979492188,439.8255443572998,2.491424560546875,True,
557423308.197,918.8642692565918,387.4678158760071,2.21319580078125,True,995.0532531738281,429.1082739830017,2.5106658935546875,True,
557423324.861,931.7786979675293,420.4472064971924,2.2844085693359375,True,991.6525268554688,423.86213064193726,2.54351806640625,True,
557423341.533,,,,False,986.2335205078125,404.9568700790405,2.531524658203125,True,
557423358.204,949.511661529541,425.0316596031189,2.2088470458984375,True,1008.9701843261719,436.5954351425171,2.4618377685546875,True,
557423374.865,912.4316596984863,393.3048391342163,2.261871337890625,True,996.6779708862305,388.8988924026489,2.5832366943359375,True,
557423391.533,,,,False,1008.0313110351562,433.6971688270569,2.450653076171875,True,
557423408.197,,,,False,995.5976486206055,399.57753896713257,2.4926910400390625,True,
557423424.868,,,,False,990.8230590820312,408.56040716171265,2.513671875,True,
557423441.678,923.6871528625488,413.3128094673157,2.1852569580078125,True,999.730110168457,429.5807075500488,2.5092010498046875,True,
557423458.209,902.2238731384277,418.8973617553711,2.2394561767578125,True,965.4812622070312,392.4853706359863,2.5888519287109375,True,
557423474.876,897.3678016662598,420.5193042755127,2.214752197265625,True,988.2156372070312,426.9775915145874,2.5392913818359375,True,
557423491.544,944.8838996887207,445.67885398864746,2.1405181884765625,True,980.1056671142578,417.7951669692993,2.5267486572265625,True,
557423508.217,,,,False,983.0945205688477,406.8618607521057,2.5565032958984375,True,
557423524.877,,,,False,990.3432083129883,400.6210255622864,2.479766845703125,True,
557423541.54,918.9072418212891,391.6969299316406,2.229248046875,True,998.1881332397461,429.83678340911865,2.450958251953125,True,
557423558.214,911.5018272399902,424.06471252441406,2.3161468505859375,True,980.8020401000977,404.70736026763916,2.5171356201171875,True,
557423574.954,907.0159149169922,424.19976711273193,2.212432861328125,True,996.6918182373047,432.1072840690613,2.4344482421875,True,
557423591.646,,,,False,1009.8276901245117,471.3913679122925,2.469268798828125,True,
557423608.31,908.9215850830078,396.29181146621704,2.26171875,True,997.2467422485352,428.96884202957153,2.5028228759765625,True,
557423624.981,951.4273452758789,448.8352560997009,2.1410675048828125,True,970.9704208374023,417.6037859916687,2.6176910400390625,True,
557423641.658,933.658618927002,400.73882818222046,2.2141876220703125,True,985.9053039550781,412.3202419281006,2.5504608154296875,True,
557423658.319,902.6767730712891,401.49900913238525,2.2261962890625,True,979.4329833984375,396.5700316429138,2.53204345703125,True,
557423674.985,,,,False,973.1906890869141,383.014554977417,2.65447998046875,True,
557423691.703,913.417911529541,418.87850046157837,2.217498779296875,True,991.2993621826172,416.25027894973755,2.5345916748046875,True,
557423708.317,908.7609100341797,391.47934913635254,2.3253631591796875,True,987.234992980957,410.54972648620605,2.5242156982421875,True,
557423724.992,927.0862770080566,442.25111961364746,2.2190399169921875,True,963.6149597167969,409.4987082481384,2.5476531982421875,True,
557423741.661,919.5638465881348,360.7566833496094,2.3028564453125,True,992.3371124267578,411.34499073028564,2.5450439453125,True,
557423758.327,940.5281639099121,414.8198461532593,2.305755615234375,True,988.2401275634766,396.909019947052,2.51104736328125,True,Reward
557423774.998,913.6585235595703,384.8673391342163,2.2457733154296875,True,986.9447708129883,411.179358959198,2.6166534423828125,True,
557423791.734,945.3782272338867,431.6210746765137,2.06011962890625,True,989.1526794433594,428.09800386428833,2.49951171875,True,
557423808.355,912.2440910339355,414.07981395721436,2.1796417236328125,True,982.1999359130859,393.9321541786194,2.7076416015625,True,
557423825.027,923.1838417053223,364.0330123901367,2.3385772705078125,True,966.3504409790039,390.0736355781555,2.5687255859375,True,
557423841.708,912.3195648193359,355.74331283569336,2.2562408447265625,True,975.6636428833008,435.37209033966064,2.623199462890625,True,
557423858.372,902.8863143920898,409.5467948913574,2.23675537109375,True,995.8529663085938,411.91810369491577,2.584503173828125,True,
557423875.048,896.3045883178711,368.05111169815063,2.3438873291015625,True,994.716911315918,426.47631883621216,2.6345367431640625,True,
557423891.72,935.617733001709,421.36645317077637,2.225067138671875,True,996.2064743041992,452.6137590408325,2.60479736328125,True,
557423908.386,916.1199760437012,426.8418288230896,2.18756103515625,True,973.106689453125,432.8991365432739,2.7424468994140625,True,
557423925.052,,,,False,984.1121292114258,409.97809410095215,2.66632080078125,True,
557423941.728,922.1736145019531,413.96838426589966,2.190948486328125,True,983.2538223266602,369.9272632598877,2.5690460205078125,True,
557423958.399,912.36328125,392.19730138778687,2.2853546142578125,True,992.903938293457,409.3756914138794,2.5821075439453125,True,
557423975.067,932.2119140625,391.0234594345093,2.300933837890625,True,995.1674652099609,579.4318199157715,2.766571044921875,True,
557423991.754,1086.8540954589844,397.2260570526123,2.4314727783203125,True,1191.0955810546875,365.91283321380615,2.612335205078125,True,
557424008.415,1227.7618789672852,530.9608054161072,2.5758209228515625,True,,,,False,
557424025.088,1183.3074188232422,338.44679832458496,2.487701416015625,True,1287.370491027832,410.25418996810913,2.5579376220703125,True,
557424041.763,1279.478416442871,468.2055473327637,2.577880859375,True,,,,False,
557424058.433,1333.022232055664,586.3306438922882,2.7147979736328125,True,,,,False,
557424075.104,1231.2628555297852,375.403733253479,2.36029052734375,True,1298.0043411254883,413.94257068634033,2.54730224609375,True,
557424091.78,1248.3079147338867,407.66716718673706,2.3241119384765625,True,1269.301528930664,394.189453125,2.62872314453125,True,
557424108.445,1233.6593627929688,365.3782796859741,2.358489990234375,True,1246.5705871582031,395.5687093734741,2.608154296875,True,
