time,L_X,L_Y,L_P,L_V,R_X,R_Y,R_P,R_V,Event
557488316.273,964.9362945556641,450.24644136428833,2.3370513916015625,True,957.7371597290039,427.1264863014221,2.7222900390625,True,
557488332.941,941.0856628417969,391.83101892471313,2.3810882568359375,True,969.9541854858398,433.81941318511963,2.718353271484375,True,
557488349.605,942.2296142578125,403.5688591003418,2.4882965087890625,True,976.8365478515625,440.24017095565796,2.7553253173828125,True,
557488366.267,959.9704170227051,422.04758405685425,2.306640625,True,947.0462036132812,427.8264784812927,2.7956085205078125,True,
557488382.935,932.351016998291,424.36694383621216,2.385894775390625,True,970.1266479492188,449.4542670249939,2.7154083251953125,True,
557488399.595,931.1741065979004,407.169885635376,2.4336700439453125,True,986.3180923461914,467.52145528793335,2.7403106689453125,True,
557488416.256,935.7974624633789,438.0392575263977,2.4422454833984375,True,978.7287139892578,452.0056915283203,2.8169403076171875,True,
557488432.927,924.847469329834,402.7967047691345,2.4450531005859375,True,981.7794799804688,421.4941692352295,2.7063140869140625,True,
557488449.59,946.4221000671387,412.94060468673706,2.403472900390625,True,988.3322525024414,440.49753427505493,2.7631988525390625,True,
557488466.256,936.6193199157715,405.00296115875244,2.3734130859375,True,966.002082824707,437.19629287719727,2.807403564453125,True,
557488482.913,917.8555870056152,401.43173933029175,2.4346923828125,True,980.9611129760742,469.91806268692017,2.7583465576171875,True,
557488499.582,953.8395309448242,428.8191747665405,2.1608123779296875,True,974.8432159423828,478.77482414245605,2.8121185302734375,True,
557488516.25,,,,False,976.34765625,442.3440098762512,2.6764068603515625,True,
557488532.905,938.5648155212402,441.0996150970459,2.4134063720703125,True,989.6517562866211,453.1722593307495,2.70733642578125,True,
557488549.576,934.4302940368652,339.00002002716064,2.467987060546875,True,968.7057495117188,383.9585852622986,2.741851806640625,True,
557488566.236,931.977596282959,419.0175461769104,2.3320159912109375,True,975.6473922729492,532.7246260643005,2.95758056640625,True,
557488583.153,,,,False,974.9165725708008,454.14860486984253,2.6711578369140625,True,
557488599.836,929.9534225463867,399.5205044746399,2.3578033447265625,True,953.7075805664062,423.77155780792236,2.773895263671875,True,
557488616.504,943.1719207763672,390.09989976882935,2.2270965576171875,True,963.0475616455078,425.6789302825928,2.68701171875,True,
557488633.174,941.5901184082031,349.05341148376465,2.474761962890625,True,984.7550582885742,435.7717180252075,2.6588134765625,True,
557488649.842,947.4896621704102,392.00604915618896,2.3737335205078125,True,986.4730453491211,435.8830189704895,2.6623687744140625,True,
557488666.51,985.1050186157227,460.9579825401306,2.0691375732421875,True,974.7748947143555,394.09018993377686,2.748504638671875,True,
557488683.175,955.1186943054199,451.6943836212158,2.20697021484375,True,984.3189239501953,450.4615116119385,2.576446533203125,True,
557488699.85,967.8779983520508,407.8846836090088,2.27484130859375,True,990.9719467163086,445.5436062812805,2.55157470703125,True,
557488716.527,965.7888793945312,405.5392527580261,2.249237060546875,True,997.1537017822266,421.68020725250244,2.606414794921875,True,
557488733.184,975.8220291137695,397.47093200683594,2.2103424072265625,True,990.7567977905273,422.63827085494995,2.6821441650390625,True,
557488749.817,949.0579605102539,353.2802081108093,2.3532867431640625,True,1009.7660064697266,447.6191210746765,2.589202880859375,True,
557488766.52,959.8068237304688,392.36151695251465,2.231414794921875,True,996.5900802612305,420.56970834732056,2.6025390625,True,
557488783.196,950.1406288146973,427.1902799606323,2.2866973876953125,True,1011.4815902709961,456.18929386138916,2.4854888916015625,True,
557488799.862,,,,False,991.8857574462891,429.35160398483276,2.6307373046875,True,
557488816.533,935.9952735900879,426.60062313079834,2.334930419921875,True,980.1947021484375,401.5172266960144,2.6598663330078125,True,
557488833.201,946.7580986022949,404.2279100418091,2.3107147216796875,True,973.8403701782227,424.5327687263489,2.6015777587890625,True,
557488849.863,952.5426292419434,353.38899850845337,2.435394287109375,True,985.0646209716797,417.7276396751404,2.645782470703125,True,
557488866.545,,,,False,992.849235534668,420.40478467941284,2.563629150390625,True,
557488883.207,941.1407089233398,388.5262370109558,2.36773681640625,True,987.3894882202148,423.28174352645874,2.5644073486328125,True,
557488899.872,942.2010040283203,390.8248043060303,2.3045196533203125,True,977.3753356933594,405.8478569984436,2.585540771484375,True,
557488916.552,917.8174781799316,248.74242067337036,2.4619598388671875,True,1014.4489288330078,307.571439743042,2.5880279541015625,True,
557488933.215,993.3424758911133,139.95826721191406,2.3402252197265625,True,1062.6920700073242,172.25311517715454,2.5442047119140625,True,
557488949.88,975.9803009033203,107.76757478713989,2.381500244140625,True,1050.248794555664,147.88870096206665,2.569854736328125,True,
557488966.552,986.3217544555664,91.81645631790161,2.3594818115234375,True,1043.1255340576172,140.74702978134155,2.5115814208984375,True,
557488983.221,995.8031845092773,120.30872583389282,2.36676025390625,True,1045.649642944336,170.27055501937866,2.52325439453125,True,
557488999.888,1013.0976104736328,110.26209354400635,2.3763275146484375,True,1060.2042388916016,156.9329810142517,2.525238037109375,True,
557489016.555,988.1890869140625,114.35486555099487,2.44873046875,True,1057.7521133422852,171.50490760803223,2.488189697265625,True,
557489033.224,,,,False,1034.4233322143555,166.88157320022583,2.5358123779296875,True,
557489049.898,992.4568176269531,103.40765476226807,2.331298828125,True,1011.1013031005859,150.68641662597656,2.595855712890625,True,
557489066.565,987.4489974975586,106.7263412475586,2.3871307373046875,True,1048.8364791870117,141.87613248825073,2.6007080078125,True,
557489083.168,969.5481491088867,95.51784038543701,2.4689788818359375,True,1019.1796875,139.38122749328613,2.6012115478515625,True,
557489099.84,987.1148300170898,109.68125581741333,2.35284423828125,True,1052.691650390625,155.351722240448,2.4669952392578125,True,
557489116.549,987.8855895996094,120.25922298431396,2.411407470703125,True,1043.3394241333008,136.67466402053833,2.574615478515625,True,
557489133.164,986.6260528564453,138.5998034477234,2.4087066650390625,True,1039.7008895874023,148.0937933921814,2.553192138671875,True,
557489149.836,972.4096298217773,100.9777021408081,2.3485870361328125,True,1044.0224075317383,151.26834869384766,2.5439910888671875,True,
557489166.548,934.1550636291504,214.24324750900269,2.3975677490234375,True,1005.6356048583984,300.56302070617676,2.65252685546875,True,
557489183.172,930.5949783325195,434.7988486289978,2.121490478515625,True,971.1753845214844,419.99685287475586,2.56890869140625,True,
557489199.839,,,,False,988.4663772583008,447.7396273612976,2.611328125,True,
557489216.504,953.1179809570312,406.0094976425171,2.171844482421875,True,979.1913986206055,442.62396812438965,2.58795166015625,True,
557489233.17,,,,False,957.5838661193848,411.473286151886,2.600067138671875,True,
